category,bathrooms,bedrooms,has_photo,price,square_feet,cityname,state,latitude,longitude,source,allows_cats,allows_dogs,has_pool,has_parking,has_fee
housing/rent/apartment,1.0,2.0,1,1409.0,900,Derry,NH,42.8887,-71.2995,RentDigs.com,0,0,0,1,0
housing/rent/apartment,2.0,2.0,0,1799.0,960,Bothell,WA,47.7544,-122.1932,RentDigs.com,0,0,1,1,0
housing/rent/apartment,2.0,2.0,1,1560.0,1237,Alpharetta,GA,34.0299,-84.2425,RentDigs.com,0,0,1,0,0
housing/rent/apartment,2.0,2.0,1,1156.0,1099,Alpharetta,GA,34.0299,-84.2425,RentDigs.com,1,1,1,0,0
housing/rent/apartment,1.0,1.0,0,1299.0,837,Alpharetta,GA,34.0299,-84.2425,RentDigs.com,0,0,0,0,0
housing/rent/apartment,1.0,1.0,1,1023.0,750,Alpharetta,GA,34.0299,-84.2425,RentDigs.com,0,0,1,0,0
housing/rent/apartment,1.0,1.0,1,1230.0,928,Alpharetta,GA,34.0299,-84.2425,RentDigs.com,1,1,1,0,0
housing/rent/apartment,2.0,3.0,1,2495.0,1199,Inglewood,CA,33.96,-118.3302,RentDigs.com,1,1,0,0,0
housing/rent/apartment,2.0,2.0,0,550.0,840,Tyler,TX,32.3252,-95.2948,RentDigs.com,0,0,1,1,0
housing/rent/apartment,2.0,2.0,1,1895.0,1070,Raynham,MA,41.9291,-71.0459,RentDigs.com,1,1,1,1,0
housing/rent/apartment,1.0,1.0,1,1668.0,640,Bellevue,WA,47.6124,-122.1427,RentDigs.com,1,1,1,0,0
housing/rent/apartment,1.0,1.0,1,715.0,572,Cincinnati,OH,39.156,-84.3714,RentDigs.com,1,1,1,0,0
housing/rent/apartment,2.0,3.0,1,1109.0,1236,Tyler,TX,32.3252,-95.2948,RentDigs.com,0,0,0,0,0
housing/rent/apartment,1.0,1.0,1,1100.0,550,North Attleboro,MA,41.9748,-71.3261,RentDigs.com,0,0,0,1,0
housing/rent/apartment,1.5,2.0,1,1350.0,934,North Attleboro,MA,41.9748,-71.3261,RentDigs.com,0,0,0,0,0
housing/rent/apartment,1.0,1.0,1,682.0,667,Clarkston,GA,33.8091,-84.238,RentDigs.com,0,0,0,0,0
housing/rent/apartment,1.0,1.0,0,1586.0,557,Bellevue,WA,47.6124,-122.1427,RentDigs.com,0,0,0,1,0
housing/rent/apartment,1.0,2.0,1,756.0,793,Longview,TX,32.5548,-94.7807,RentDigs.com,1,1,0,1,0
housing/rent/apartment,1.0,1.0,1,1305.0,765,Flanders,NJ,40.8511,-74.7078,RentDigs.com,0,0,0,1,0
housing/rent/apartment,2.0,2.0,0,2868.0,1101,Bellevue,WA,47.6124,-122.1427,RentDigs.com,0,0,0,0,0
housing/rent/apartment,1.0,1.0,1,1473.0,818,Raleigh,NC,35.823,-78.6438,RentDigs.com,0,0,0,0,0
housing/rent/apartment,1.0,3.0,0,2100.0,900,Montclair,NJ,40.8206,-74.2133,RentDigs.com,0,0,0,1,0
housing/rent/apartment,2.0,2.0,0,1575.0,1062,Silver Spring,MD,39.065,-76.9815,RentDigs.com,0,0,0,1,0
housing/rent/apartment,2.0,2.0,1,1852.0,1128,Raleigh,NC,35.823,-78.6438,RentDigs.com,0,0,0,0,0
housing/rent/apartment,1.0,2.0,1,755.0,793,Longview,TX,32.5548,-94.7807,RentDigs.com,1,1,0,1,0
housing/rent/apartment,2.0,2.0,1,851.0,957,Longview,TX,32.5548,-94.7807,RentDigs.com,1,1,0,1,0
housing/rent/apartment,1.0,1.0,1,875.0,731,Longview,TX,32.5548,-94.7807,RentDigs.com,0,0,0,0,0
housing/rent/apartment,1.0,1.0,1,696.0,738,Longview,TX,32.5548,-94.7807,RentDigs.com,1,1,0,1,0
housing/rent/apartment,1.0,1.0,1,675.0,744,Longview,TX,32.5548,-94.7807,RentDigs.com,1,1,1,0,0
housing/rent/apartment,1.0,1.0,1,1203.0,775,Budd Lake,NJ,40.8866,-74.7498,RentDigs.com,0,0,0,0,0
housing/rent/apartment,1.0,1.0,1,624.0,558,Longview,TX,32.5548,-94.7807,RentDigs.com,1,1,0,1,0
housing/rent/apartment,1.0,1.0,1,1450.0,710,Bellevue,WA,47.6124,-122.1427,RentDigs.com,0,0,0,0,0
housing/rent/apartment,1.0,1.0,1,1376.0,657,Raleigh,NC,35.774,-78.6328,RentDigs.com,1,1,1,1,0
housing/rent/apartment,2.0,3.0,1,1475.0,1234,Fountain,CO,38.6968,-104.6969,RentDigs.com,0,0,0,1,0
housing/rent/apartment,2.0,2.0,1,1485.0,1710,Fall River,MA,41.6977,-71.1501,RentDigs.com,0,0,0,0,0
housing/rent/apartment,1.0,2.0,1,2241.0,457,Marina Del Rey,CA,33.9855,-118.4532,RentDigs.com,1,1,0,1,0
housing/rent/apartment,1.0,2.0,1,1648.0,948,Budd Lake,NJ,40.8866,-74.7498,RentDigs.com,0,0,0,1,0
housing/rent/apartment,1.0,2.0,1,1567.0,788,Henderson,CO,39.8687,-104.8847,RentDigs.com,1,1,0,1,0
housing/rent/apartment,1.0,1.0,1,2745.0,664,Marina Del Rey,CA,33.9855,-118.4532,RentDigs.com,0,0,1,1,0
housing/rent/apartment,1.0,2.0,1,1602.0,823,Henderson,CO,39.8687,-104.8847,RentDigs.com,0,0,0,0,0
housing/rent/apartment,1.0,1.0,1,1770.0,637,Bellevue,WA,47.5612,-122.1534,RentDigs.com,1,1,1,1,0
housing/rent/apartment,1.0,2.0,0,925.0,560,Cincinnati,OH,39.1263,-84.5172,RentDigs.com,0,0,0,0,0
housing/rent/apartment,1.0,1.0,0,695.0,682,Texarkana,TX,33.4632,-94.0736,RentDigs.com,0,0,0,1,0
housing/rent/apartment,1.0,1.0,0,1400.0,775,Silver Spring,MD,39.0403,-77.0461,RentDigs.com,0,0,1,1,0
housing/rent/apartment,1.0,1.0,1,1675.0,938,Neptune City,NJ,40.2091,-74.0584,RentDigs.com,1,1,1,0,0
housing/rent/apartment,1.0,1.0,1,529.0,587,Texarkana,TX,33.4632,-94.0736,RentDigs.com,0,0,1,1,0
housing/rent/apartment,1.0,3.0,1,1711.0,800,Cincinnati,OH,39.1263,-84.5172,RentDigs.com,0,0,0,0,0
housing/rent/apartment,1.0,1.0,0,600.0,550,Texarkana,TX,33.4632,-94.0736,RentDigs.com,1,1,0,1,0
housing/rent/apartment,1.0,1.0,1,900.0,900,Attleboro,MA,41.9392,-71.3028,RentDigs.com,0,0,0,1,0
housing/rent/apartment,3.0,4.0,0,2195.0,2043,Brighton,CO,39.9604,-104.9095,RentDigs.com,0,0,0,1,0
housing/rent/apartment,2.0,3.0,0,2200.0,1725,Attleboro,MA,41.9392,-71.3028,RentDigs.com,0,0,0,1,0
housing/rent/apartment,3.0,4.0,1,2000.0,2500,Wake Forest,NC,35.9638,-78.5193,RentDigs.com,0,0,1,0,0
housing/rent/apartment,3.5,4.0,0,2095.0,3467,Melissa,TX,33.2799,-96.5839,RentDigs.com,0,0,0,1,0
housing/rent/apartment,2.0,2.0,1,785.0,975,Oxford,NC,36.3086,-78.5906,RentDigs.com,0,0,1,0,0
housing/rent/apartment,2.0,3.0,1,960.0,1158,Oxford,NC,36.3086,-78.5906,RentDigs.com,1,1,1,0,0
housing/rent/apartment,1.0,1.0,1,3155.0,683,Bellevue,WA,47.6156,-122.2109,RentDigs.com,1,1,0,1,0
housing/rent/apartment,1.0,1.0,1,795.0,764,Cincinnati,OH,39.1912,-84.4615,RentDigs.com,1,1,0,1,0
housing/rent/apartment,1.0,1.0,1,1663.0,648,Long Branch,NJ,40.2945,-73.9952,RentDigs.com,0,0,0,0,0
housing/rent/apartment,2.0,2.0,1,1095.0,1030,Marietta,GA,33.9025,-84.5841,RentDigs.com,1,1,1,0,0
housing/rent/apartment,1.0,1.0,1,1865.0,786,Long Branch,NJ,40.2945,-73.9952,RentDigs.com,1,1,1,1,0
housing/rent/apartment,1.0,1.0,1,1950.0,750,Bellevue,WA,47.6156,-122.2109,RentDigs.com,0,0,0,1,0
housing/rent/apartment,1.0,1.0,1,784.0,585,Cincinnati,OH,39.1753,-84.44,RentDigs.com,0,0,0,0,0
housing/rent/apartment,2.0,2.0,1,2480.0,1092,Long Branch,NJ,40.2945,-73.9952,RentDigs.com,1,1,1,1,0
housing/rent/apartment,1.0,1.0,0,1795.0,805,Wareham,MA,41.7501,-70.7101,RentDigs.com,0,0,0,1,0
housing/rent/apartment,2.0,3.0,1,1610.0,1491,Alpharetta,GA,34.0791,-84.2039,RentDigs.com,1,1,1,0,0
housing/rent/apartment,2.0,3.0,1,2280.0,1410,Bellevue,WA,47.6156,-122.2109,RentDigs.com,0,0,1,0,0
housing/rent/apartment,1.0,2.0,1,1558.0,810,Silver Spring,MD,39.0201,-77.0113,RentDigs.com,0,0,0,1,0
housing/rent/apartment,2.0,2.0,1,1495.0,903,Loveland,CO,40.3888,-105.1046,RentDigs.com,0,0,0,1,0
housing/rent/apartment,2.0,3.0,1,895.0,1641,Cincinnati,OH,39.1585,-84.5946,RentDigs.com,0,0,0,0,0
housing/rent/apartment,2.0,2.0,1,2775.0,950,Hoboken,NJ,40.7462,-74.0349,RentDigs.com,0,0,1,0,0
housing/rent/apartment,1.0,1.0,1,1060.0,841,Alpharetta,GA,34.0791,-84.2039,RentDigs.com,0,0,1,1,0
housing/rent/apartment,1.0,2.0,1,1125.0,1404,Loveland,CO,40.3888,-105.1046,RentDigs.com,1,1,0,0,0
housing/rent/apartment,1.0,1.0,1,1410.0,750,Freehold,NJ,40.2454,-74.2773,RentDigs.com,1,1,0,1,0
housing/rent/apartment,1.0,2.0,1,2450.0,850,Hoboken,NJ,40.7462,-74.0349,RentDigs.com,0,0,0,0,0
housing/rent/apartment,1.0,1.0,1,1000.0,735,Dallas,TX,33.0023,-96.8406,RentDigs.com,0,0,0,0,0
housing/rent/apartment,2.0,2.0,1,1615.0,1186,Alpharetta,GA,34.0791,-84.2039,RentDigs.com,1,1,1,0,0
housing/rent/apartment,1.0,1.0,1,1545.0,710,Bellevue,WA,47.6156,-122.2109,RentDigs.com,0,0,0,1,0
housing/rent/apartment,1.0,1.0,1,1670.0,694,Bellevue,WA,47.6156,-122.2109,RentDigs.com,0,0,0,1,0
housing/rent/apartment,1.0,1.0,1,1054.0,713,Middlesex,NC,35.791,-78.1902,RentDigs.com,0,0,0,1,0
housing/rent/apartment,2.0,3.0,1,1710.0,1491,Alpharetta,GA,34.0791,-84.2039,RentDigs.com,1,1,1,0,0
housing/rent/apartment,2.0,2.0,1,1445.0,1105,Middlesex,NC,35.791,-78.1902,RentDigs.com,0,0,1,1,0
housing/rent/apartment,2.0,2.0,1,1375.0,1125,Alpharetta,GA,34.0791,-84.2039,RentDigs.com,1,1,1,0,0
housing/rent/apartment,1.0,1.0,1,1280.0,648,Eatontown,NJ,40.3034,-74.0707,RentDigs.com,0,0,1,1,0
housing/rent/apartment,1.0,1.0,1,1750.0,1185,Cincinnati,OH,39.1535,-84.4264,RentDigs.com,0,0,0,1,0
housing/rent/apartment,1.0,1.0,1,1083.0,770,Dallas,TX,33.0023,-96.8406,RentDigs.com,1,1,0,0,0
housing/rent/apartment,2.0,2.0,1,1380.0,1025,Alpharetta,GA,34.0791,-84.2039,RentDigs.com,1,1,1,0,0
housing/rent/apartment,2.0,2.0,1,1205.0,1073,Morrisville,NC,35.823,-78.6438,RentDigs.com,0,0,0,1,0
housing/rent/apartment,2.0,2.0,1,1495.0,970,Federal Way,WA,47.3099,-122.3139,RentDigs.com,0,0,1,1,0
housing/rent/apartment,2.0,2.0,1,1170.0,1202,Morrisville,NC,35.823,-78.6438,RentDigs.com,0,0,0,1,0
housing/rent/apartment,1.0,1.0,1,1947.0,700,Westwood,NJ,41.0025,-74.0303,RentDigs.com,0,0,0,0,0
housing/rent/apartment,2.0,2.0,1,1169.0,1425,Morrisville,NC,35.8269,-78.8335,RentDigs.com,0,0,1,0,0
housing/rent/apartment,1.0,1.0,1,1844.0,700,Westwood,NJ,41.0025,-74.0303,RentDigs.com,0,0,0,0,0
housing/rent/apartment,1.0,2.0,0,2250.0,1100,Belmont,MA,42.3948,-71.1816,RentDigs.com,0,0,0,0,0
housing/rent/apartment,1.0,1.0,1,1559.0,550,Garwood,NJ,40.651,-74.3235,RentDigs.com,1,0,0,0,0
housing/rent/apartment,1.0,1.0,0,1758.0,694,Gaithersburg,MD,39.1088,-77.2384,RentDigs.com,1,1,1,1,0
housing/rent/apartment,1.0,1.0,1,1484.0,665,Cincinnati,OH,39.1054,-84.5022,RentDigs.com,0,0,1,1,0
housing/rent/apartment,1.0,1.0,1,1720.0,658,Westwood,NJ,41.0025,-74.0303,RentDigs.com,1,1,0,1,0
housing/rent/apartment,1.0,1.0,0,1300.0,780,Gaithersburg,MD,39.1088,-77.2384,RentDigs.com,0,0,0,1,0
housing/rent/apartment,1.0,1.0,1,1315.0,818,Alpharetta,GA,34.1222,-84.2975,RentDigs.com,0,0,1,0,0
housing/rent/apartment,1.0,1.0,1,1175.0,851,Alpharetta,GA,34.1222,-84.2975,RentDigs.com,1,1,0,0,0
housing/rent/apartment,1.0,1.0,1,1150.0,823,South Boston,VA,36.7099,-78.9048,RentDigs.com,0,0,0,0,0
housing/rent/apartment,1.0,2.0,1,1250.0,861,Lynchburg,VA,37.4073,-79.1282,RentDigs.com,1,1,0,0,0
housing/rent/apartment,2.5,2.0,1,1435.0,1285,Dallas,TX,32.9455,-96.7962,RentDigs.com,0,0,1,0,0
housing/rent/apartment,2.0,2.0,1,2269.0,1091,Gaithersburg,MD,39.1088,-77.2384,RentDigs.com,0,0,1,1,0
housing/rent/apartment,2.0,2.0,1,1437.0,1085,Stuart,FL,27.1387,-80.2148,RentDigs.com,0,0,1,0,0
housing/rent/apartment,1.0,2.0,1,1605.0,1159,Gaithersburg,MD,39.1088,-77.2384,RentDigs.com,0,0,1,0,0
housing/rent/apartment,1.0,1.0,1,1183.0,820,Gaithersburg,MD,39.1396,-77.1914,RentDigs.com,1,0,0,1,0
housing/rent/apartment,2.0,2.0,1,2850.0,1763,Cincinnati,OH,39.1054,-84.5022,RentDigs.com,1,1,0,1,0
housing/rent/apartment,1.0,1.0,1,702.0,826,Lynchburg,VA,37.361,-79.2184,RentDigs.com,0,0,1,1,0
housing/rent/apartment,1.0,1.0,1,1125.0,861,Dallas,TX,32.9455,-96.7962,RentDigs.com,1,1,0,0,0
housing/rent/apartment,1.0,1.0,1,1450.0,756,Fort Collins,CO,40.534,-105.0444,RentDigs.com,0,0,0,0,0
housing/rent/apartment,2.0,2.0,1,1764.0,1079,Port Saint Lucie,FL,27.3071,-80.4554,RentDigs.com,0,0,0,1,0
housing/rent/apartment,2.0,2.0,1,3305.0,1125,Chestnut Hill,MA,42.3185,-71.157,RentDigs.com,0,0,1,0,0
housing/rent/apartment,2.0,2.0,1,3455.0,1188,Chestnut Hill,MA,42.3185,-71.157,RentDigs.com,0,0,1,1,0
housing/rent/apartment,1.0,1.0,1,1095.0,700,Gaithersburg,MD,39.1396,-77.1914,RentDigs.com,0,0,0,0,0
housing/rent/apartment,2.0,2.0,1,1599.0,1326,Morrisville,NC,35.823,-78.6438,RentDigs.com,1,1,1,1,0
housing/rent/apartment,2.0,2.0,1,1785.0,1165,Gaithersburg,MD,39.1396,-77.1914,RentDigs.com,1,1,1,1,0
housing/rent/apartment,1.0,2.0,1,2365.0,771,Edgewater,NJ,40.8342,-73.9735,RentDigs.com,0,0,1,0,0
housing/rent/apartment,1.0,1.0,1,1010.0,892,Morrisville,NC,35.823,-78.6438,RentDigs.com,0,0,0,0,0
housing/rent/apartment,2.0,2.0,1,1173.0,1155,Morrisville,NC,35.823,-78.6438,RentDigs.com,0,0,0,0,0
housing/rent/apartment,1.0,1.0,1,741.0,525,Dallas,TX,32.9954,-96.7849,RentDigs.com,1,0,1,1,0
housing/rent/apartment,2.0,3.0,1,1275.0,1422,Loveland,OH,39.267,-84.2921,RentDigs.com,1,1,1,1,0
housing/rent/apartment,1.0,2.0,0,895.0,920,Blacksburg,VA,37.2282,-80.4175,RentDigs.com,0,0,0,0,0
housing/rent/apartment,1.0,1.0,1,1100.0,918,Morrisville,NC,35.8269,-78.8335,RentDigs.com,0,0,0,0,0
housing/rent/apartment,2.0,3.0,1,1680.0,1304,Jensen Beach,FL,27.2346,-80.2317,RentDigs.com,1,1,1,0,0
housing/rent/apartment,2.5,3.0,1,910.0,1205,Batavia,OH,39.0973,-84.1471,RentDigs.com,1,1,0,0,0
housing/rent/apartment,2.0,2.0,1,1524.0,1294,Batavia,OH,39.0973,-84.1471,RentDigs.com,0,0,0,1,0
housing/rent/apartment,2.0,2.0,1,1680.0,1018,Germantown,MD,39.1695,-77.2694,RentDigs.com,0,0,1,1,0
housing/rent/apartment,2.0,2.0,1,3800.0,1100,Edgewater,NJ,40.8342,-73.9735,RentDigs.com,0,0,1,1,0
housing/rent/apartment,2.0,2.0,1,1130.0,1017,Dallas,TX,32.9954,-96.7849,RentDigs.com,0,0,1,0,0
housing/rent/apartment,2.0,2.0,1,1493.0,1236,Morrisville,NC,35.823,-78.6438,RentDigs.com,0,0,1,1,0
housing/rent/apartment,2.0,2.0,1,1208.0,1050,Middlesex,NC,35.791,-78.1902,RentDigs.com,1,1,1,1,0
housing/rent/apartment,1.0,2.0,1,1180.0,875,Fort Collins,CO,40.5849,-105.1128,RentDigs.com,1,1,0,1,0
housing/rent/apartment,1.0,2.0,1,1299.0,1125,Manson,NC,36.4688,-78.2924,RentDigs.com,1,1,1,1,0
housing/rent/apartment,1.0,1.0,1,1227.0,799,Roanoke,VA,37.2724,-79.9513,RentDigs.com,1,1,1,1,0
housing/rent/apartment,2.0,2.0,1,1688.0,1082,Roanoke,VA,37.2724,-79.9513,RentDigs.com,1,1,0,1,0
housing/rent/apartment,1.0,1.0,1,759.0,650,West Chester,OH,39.3374,-84.4058,RentDigs.com,1,1,0,0,0
housing/rent/apartment,1.0,1.0,1,1472.0,830,Germantown,MD,39.1695,-77.2694,RentDigs.com,0,0,0,1,0
housing/rent/apartment,1.0,1.0,1,2640.0,912,Newton Highlands,MA,42.3157,-71.2073,RentDigs.com,1,1,1,0,0
housing/rent/apartment,2.0,3.0,1,1279.0,1209,West Chester,OH,39.3374,-84.4058,RentDigs.com,0,0,0,1,0
housing/rent/apartment,1.5,2.0,1,1175.0,990,Fort Collins,CO,40.5849,-105.1128,RentDigs.com,0,0,0,1,0
housing/rent/apartment,1.0,1.0,1,1408.0,809,Germantown,MD,39.1695,-77.2694,RentDigs.com,0,0,1,1,0
housing/rent/apartment,2.0,2.0,1,1850.0,820,Hawthorne,CA,33.9136,-118.3527,RentDigs.com,0,0,1,0,0
housing/rent/apartment,1.0,2.0,1,1536.0,905,Germantown,MD,39.1695,-77.2694,RentDigs.com,0,0,1,1,0
housing/rent/apartment,2.0,4.0,1,3200.0,2164,Newtonville,MA,42.3517,-71.2037,RentDigs.com,0,0,0,1,0
housing/rent/apartment,1.0,1.0,1,958.0,630,Dallas,TX,32.9661,-96.7988,RentDigs.com,1,1,1,1,0
housing/rent/apartment,1.0,1.0,1,1275.0,716,Winter Garden,FL,28.5335,-81.5918,RentDigs.com,0,0,1,1,0
housing/rent/apartment,1.0,2.0,1,875.0,900,West Chester,OH,39.3374,-84.4058,RentDigs.com,0,0,1,0,0
housing/rent/apartment,1.0,2.0,0,1175.0,826,Dallas,TX,32.9661,-96.7988,RentDigs.com,0,0,1,0,0
housing/rent/apartment,1.0,1.0,1,1305.0,716,Winter Garden,FL,28.5335,-81.5918,RentDigs.com,0,0,1,1,0
housing/rent/apartment,3.0,2.0,1,1525.0,1280,Germantown,MD,39.1695,-77.2694,RentDigs.com,0,0,0,1,0
housing/rent/apartment,1.0,1.0,1,885.0,676,Knightdale,NC,35.7863,-78.4845,RentDigs.com,1,1,1,1,0
housing/rent/apartment,2.0,2.0,1,1555.0,1061,Winter Garden,FL,28.5335,-81.5918,RentDigs.com,0,0,1,1,0
housing/rent/apartment,2.0,2.0,1,1230.0,1050,Dallas,TX,32.9661,-96.7988,RentDigs.com,1,1,1,1,0
housing/rent/apartment,2.0,3.0,1,1975.0,1364,Longmont,CO,40.1521,-105.1692,RentDigs.com,1,1,0,0,0
housing/rent/apartment,1.0,1.0,1,1030.0,833,Dallas,TX,32.9661,-96.7988,RentDigs.com,0,0,1,1,0
housing/rent/apartment,1.0,2.0,1,2145.0,800,Cresskill,NJ,40.9423,-73.9633,RentDigs.com,0,0,0,1,0
housing/rent/apartment,1.0,1.0,1,1669.0,615,Derwood,MD,39.145,-77.1376,RentDigs.com,0,0,1,1,0
housing/rent/apartment,1.0,1.0,1,1091.0,687,Holly Springs,NC,35.6259,-78.8364,RentDigs.com,0,0,1,0,0
housing/rent/apartment,1.0,2.0,1,725.0,950,Petersburg,VA,37.1386,-77.3919,RentDigs.com,0,0,0,1,0
housing/rent/apartment,1.0,1.0,0,3945.0,787,Culver City,CA,34.0172,-118.3928,RentDigs.com,1,1,0,0,0
housing/rent/apartment,1.0,1.0,1,658.0,700,Middletown,OH,39.4853,-84.382,RentDigs.com,0,0,0,0,0
housing/rent/apartment,3.0,4.0,1,2600.0,1624,Rockville,MD,39.0958,-77.0953,RentDigs.com,0,0,0,1,0
housing/rent/apartment,2.0,2.0,1,1763.0,1259,Dallas,TX,32.9661,-96.7988,RentDigs.com,1,1,0,0,0
housing/rent/apartment,1.0,1.0,0,695.0,472,Dallas,TX,32.7962,-96.7735,RentDigs.com,1,1,0,0,0
housing/rent/apartment,2.0,2.0,1,2425.0,1013,Rockville,MD,39.0521,-77.119,RentDigs.com,1,1,1,0,0
housing/rent/apartment,1.0,1.0,1,1739.0,741,Rockville,MD,39.0521,-77.119,RentDigs.com,0,0,1,1,0
housing/rent/apartment,2.0,2.0,1,1059.0,961,Apex,NC,35.6775,-78.7763,RentDigs.com,0,0,0,1,0
housing/rent/apartment,2.0,2.0,1,959.0,961,Apex,NC,35.6775,-78.7763,RentDigs.com,0,0,0,1,0
housing/rent/apartment,1.5,2.0,0,1995.0,1107,Rockville,MD,39.0521,-77.119,RentDigs.com,0,0,0,1,0
housing/rent/apartment,2.0,3.0,1,1857.0,1751,Windermere,FL,28.4991,-81.5295,RentDigs.com,1,1,1,1,0
housing/rent/apartment,1.0,1.0,1,1350.0,750,Bayonne,NJ,40.6657,-74.1193,RentDigs.com,1,1,0,0,0
housing/rent/apartment,1.0,1.0,0,895.0,550,Longmont,CO,40.1657,-105.1365,RentDigs.com,0,0,0,1,0
housing/rent/apartment,1.0,1.0,0,2038.0,784,Bayonne,NJ,40.6657,-74.1193,RentDigs.com,1,1,0,1,0
housing/rent/apartment,1.0,1.0,1,1428.0,776,Dallas,TX,32.9395,-96.8387,RentDigs.com,0,0,0,0,0
housing/rent/apartment,2.0,2.0,1,2070.0,1031,Rockville,MD,39.0521,-77.119,RentDigs.com,1,1,1,1,0
housing/rent/apartment,1.5,2.0,1,4895.0,1666,Beverly Hills,CA,34.0613,-118.4013,RentDigs.com,0,0,0,0,0
housing/rent/apartment,1.5,2.0,1,725.0,1060,Goldsboro,NC,35.3718,-77.9282,RentDigs.com,0,0,1,0,0
housing/rent/apartment,2.0,2.0,1,925.0,1023,Goldsboro,NC,35.3718,-77.9282,RentDigs.com,0,0,1,1,0
housing/rent/apartment,1.0,1.0,1,550.0,450,Portsmouth,VA,36.8036,-76.3273,RentDigs.com,0,0,0,0,0
housing/rent/apartment,2.0,2.0,1,1270.0,913,Dallas,TX,32.9108,-96.7321,RentDigs.com,0,0,1,0,0
housing/rent/apartment,1.0,1.0,1,1965.0,730,Waltham,MA,42.3835,-71.2386,RentDigs.com,1,1,1,0,0
housing/rent/apartment,2.0,2.0,1,3199.0,1100,Beverly Hills,CA,34.0613,-118.4013,RentDigs.com,0,0,0,0,0
housing/rent/apartment,2.0,2.0,1,2020.0,1250,Totowa,NJ,40.9064,-74.2146,RentDigs.com,0,0,0,1,0
housing/rent/apartment,2.0,2.0,1,1670.0,1200,Rockville,MD,39.0761,-77.1247,RentDigs.com,1,1,1,0,0
housing/rent/apartment,1.0,1.0,0,1127.0,477,Ocoee,FL,28.5823,-81.5391,RentDigs.com,0,0,1,1,0
housing/rent/apartment,1.0,1.0,1,675.0,675,Fairfield,OH,39.3344,-84.5623,RentDigs.com,0,0,0,1,0
housing/rent/apartment,1.0,2.0,1,725.0,850,Fairfield,OH,39.3344,-84.5623,RentDigs.com,0,0,0,1,0
housing/rent/apartment,1.0,1.0,1,1101.0,477,Ocoee,FL,28.5823,-81.5391,RentDigs.com,0,0,1,1,0
housing/rent/apartment,1.0,1.0,1,760.0,635,Fairfield,OH,39.3344,-84.5623,RentDigs.com,0,0,0,1,0
housing/rent/apartment,2.0,2.0,1,1250.0,1050,Dallas,TX,32.9108,-96.7321,RentDigs.com,1,1,0,0,0
housing/rent/apartment,2.0,3.0,1,1200.0,1600,Goldsboro,NC,35.38,-78.0979,RentDigs.com,0,0,0,1,0
housing/rent/apartment,1.5,2.0,1,1034.0,1100,Yorktown,VA,37.1223,-76.4484,RentDigs.com,1,1,1,0,0
housing/rent/apartment,2.0,2.0,0,2252.0,1256,Rockville,MD,39.0873,-77.1745,RentDigs.com,1,1,1,1,0
housing/rent/apartment,1.0,1.0,1,879.0,701,Dallas,TX,32.9108,-96.7321,RentDigs.com,0,0,1,0,0
housing/rent/apartment,2.0,2.0,1,1588.0,998,Ocoee,FL,28.5823,-81.5391,RentDigs.com,1,1,1,1,0
housing/rent/apartment,2.5,2.0,1,3695.0,2646,Waltham,MA,42.3835,-71.2386,RentDigs.com,0,0,0,1,0
housing/rent/apartment,1.0,1.0,1,1849.0,1035,Golden,CO,39.7131,-105.2321,RentDigs.com,0,0,1,1,0
housing/rent/apartment,2.0,2.0,0,2174.0,1250,Golden,CO,39.7131,-105.2321,RentDigs.com,0,0,0,1,0
housing/rent/apartment,1.5,2.0,1,1695.0,1175,Seabrook,NH,42.8912,-70.8559,RentDigs.com,1,1,1,0,0
housing/rent/apartment,1.0,2.0,1,775.0,800,Hampton,VA,37.0435,-76.3397,RentDigs.com,0,0,0,0,0
housing/rent/apartment,3.0,4.0,1,4950.0,2483,Lexington,MA,42.451,-71.227,RentDigs.com,0,0,0,0,0
housing/rent/apartment,1.0,1.0,1,2070.0,814,Golden,CO,39.7131,-105.2321,RentDigs.com,1,1,0,1,0
housing/rent/apartment,2.0,2.0,1,1300.0,1156,Hampton,VA,37.0435,-76.3397,RentDigs.com,1,1,0,0,0
housing/rent/apartment,1.0,1.0,1,2030.0,776,Wayne,NJ,40.9472,-74.2427,RentDigs.com,0,0,0,1,0
housing/rent/apartment,2.0,4.0,1,2300.0,1900,Whitman,MA,42.0823,-70.9377,RentDigs.com,0,0,0,1,0
housing/rent/apartment,1.0,3.0,1,1800.0,1225,Whitman,MA,42.0823,-70.9377,RentDigs.com,0,0,0,0,0
housing/rent/apartment,1.0,1.0,1,1669.0,718,Rockville,MD,39.0873,-77.1745,RentDigs.com,0,0,1,1,0
housing/rent/apartment,1.0,3.0,1,545.0,1325,Mansfield,OH,40.7625,-82.5673,RentDigs.com,1,1,0,1,0
housing/rent/apartment,1.0,1.0,0,1115.0,738,Kissimmee,FL,28.2966,-81.6162,RentDigs.com,0,0,1,1,0
housing/rent/apartment,1.0,1.0,1,1067.0,835,Dallas,TX,32.9333,-96.7835,RentDigs.com,1,1,1,1,0
housing/rent/apartment,1.0,2.0,1,625.0,1024,Tiffin,OH,41.1211,-83.1774,RentDigs.com,1,1,0,0,0
housing/rent/apartment,2.0,2.0,1,2850.0,970,Boulder,CO,39.9902,-105.2259,RentDigs.com,1,1,1,1,0
housing/rent/apartment,2.0,2.0,1,1620.0,1089,Kissimmee,FL,28.2966,-81.6162,RentDigs.com,0,0,0,1,0
